,SPX Index,NDX Index,INDU Index,DAX Index,NKY Index,HSI Index,SHSZ300 Index,SENSEX Index,UKX Index,LBUSTRUU Index,IBOXHY Index,IDCOTCPR Index,IDCOTSPR Index,LBUTTRUU Index,GOLDLNAM Index,CL1 Comdty
2018-09-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-10-01,1.0036410682297066,1.0023340085085184,1.0072907150910242,1.0075367057165465,1.0052122633295797,1.0,1.0,1.0082534806777461,0.9980652978615749,0.9990316188849215,1.0026132281442468,0.9986676432413933,1.0000624877876052,0.9983420076878592,1.0015209125475284,1.0279863481228668
2018-10-02,1.0032429872545452,1.000082332041979,1.0119293333550026,1.0033355842743328,1.006242941553994,0.9761721746966013,1.0,1.0082534806777461,0.9952531224201753,1.0002185065080176,1.0032389866325413,0.9999488758957151,1.0001140650091203,0.9994934857298363,1.0077313054499366,1.0270307167235495
2018-10-03,1.0039567876237998,1.0012816529337345,1.0139872879257972,1.0033355842743328,0.9996235495463522,0.9749083434454228,1.0,0.9930574149656859,1.0000106521797023,0.9947111492945716,1.0030059530153648,0.9940017862136028,1.000106130051964,0.9946052318263767,1.0168990283058723,1.0431399317406143
2018-10-04,0.9957549468424629,0.9819542060791988,1.0063938324103088,0.9997885149750179,0.994012447740551,0.9580888078962103,1.0,0.9707959281356465,0.9877686346568667,0.9923870346183833,0.9978459745339417,0.9920089894955616,1.0001398536198778,0.9916824846072728,1.0134769750739332,1.0147440273037542
2018-10-05,0.9902504478410971,0.9700244505188361,0.9995744248215399,0.9889905305334566,0.9860564078666536,0.9562427218146198,1.0,0.9489291729901946,0.9744800404782828,0.9905644916992358,0.995984595935966,0.9901560015525034,1.0002926015451346,0.9896894240908936,1.0148711449091676,1.0148805460750854
2018-10-08,0.9898592303310249,0.9639696367819709,1.001076032445005,0.9755387764733934,0.9860564078666536,0.9429278709337525,0.9569741135143623,0.9516174889875381,0.9631341375729009,0.9905644916992358,0.996496908601325,0.9901560015525034,1.0002926015451346,0.9896894240908936,1.0095479509928178,1.0141979522184301
2018-10-09,0.9884556517203276,0.9664333051464081,0.9989515581305078,0.9779933092343833,0.9730245057636719,0.9418605236982753,0.9563314586810745,0.9467893408091282,0.9637013661420468,0.9920841051413588,0.9931011210542801,0.99137567661187,1.000306487720158,0.991405585603973,1.0032953105196452,1.0233447098976107
2018-10-10,0.9559708714541623,0.9235473573118851,0.9675122863100478,0.9563777432833092,0.9745439891476133,0.9425860031408654,0.9542697289217937,0.9595262005225916,0.9514713323213763,0.9909170817462642,0.9889245805665858,0.9903844949981845,1.0003759185952745,0.9894706942885328,1.0024503591043517,0.9989078498293515
